congressman_id|congressman_name|congressman_nickname|date|value|object|to|code|parent_code|description|cost_center_id
50.77|Renata Da Silva Souza|Renata Souza|2019-12-30 21:29:36|-119.99|Acesso à Internet|CLARO S/A||||14
50.78|Renata Da Silva Souza|Renata Souza|2019-12-31 17:14:46|-14187.88|Ajuste do exercício de 2019|Assembleia Legislativa do Estado do Rio de Janeiro||||26
50.79|Renata Da Silva Souza|Renata Souza|2019-11-01 14:29:41|-10.00|Tarifa Bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
50.80|Renata Da Silva Souza|Renata Souza|2019-11-04 14:35:51|-180.05|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.81|Renata Da Silva Souza|Renata Souza|2019-11-28 16:04:58|-3506.07|Passagens Aéreas|SIELITUR VIAGENS E TURISMO LTDA|I||Passagens aéreas e terrestres|4
50.82|Renata Da Silva Souza|Renata Souza|2019-11-29 16:17:54|-70.90|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.83|Renata Da Silva Souza|Renata Souza|2019-11-28 16:01:05|-1469.00|Locação de Equipamento|MSPRJ LOCAÇÃO C E I LTDA|IV.a|IV|Locação de móveis e equipamentos|12
50.84|Renata Da Silva Souza|Renata Souza|2019-11-26 15:55:57|-158.60|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.85|Renata Da Silva Souza|Renata Souza|2019-11-25 15:52:56|-240.04|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.86|Renata Da Silva Souza|Renata Souza|2019-11-21 15:42:47|-7200.00|Locação de Veículo de 07 a 30/11/2019|Servcar Soluções Automotivas Ltda|VI.a|VI|Locação ou fretamento de veículos automotores|21
50.87|Renata Da Silva Souza|Renata Souza|2019-11-18 15:34:49|-87.34|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.88|Renata Da Silva Souza|Renata Souza|2019-11-18 15:27:40|-116.26|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.89|Renata Da Silva Souza|Renata Souza|2019-11-18 15:31:01|-119.11|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.90|Renata Da Silva Souza|Renata Souza|2019-11-22 15:49:26|-123.90|Assinatura Jornal O Globo|Editora Globo S/A|IV.g|IV|Assinatura de publicações|18
50.91|Renata Da Silva Souza|Renata Souza|2019-11-11 15:11:58|-131.66|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.92|Renata Da Silva Souza|Renata Souza|2019-11-08 15:07:05|-4500.00|Serviços Gráficos|ROTAPLAN GRAFICA E EDITORA LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
50.93|Renata Da Silva Souza|Renata Souza|2019-11-06 14:49:18|-53.00|Material de Expediente|KALUNGA COMERCIO INDUSTRIA GRAFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
50.94|Renata Da Silva Souza|Renata Souza|2019-11-08 15:01:20|-1250.00|Locação de Veículo de 01 a 06/11/2019|Servcar Soluções Automotivas Ltda|VI.a|VI|Locação ou fretamento de veículos automotores|21
50.95|Renata Da Silva Souza|Renata Souza|2019-11-08 14:57:15|-117.68|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.96|Renata Da Silva Souza|Renata Souza|2019-11-07 14:52:28|-180.01|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.97|Renata Da Silva Souza|Renata Souza|2019-11-21 15:37:51|-206.67|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.98|Renata Da Silva Souza|Renata Souza|2019-11-11 15:20:44|-2641.72|Passagem aérea|SIELITUR VIAGENS E TURISMO LTDA|I||Passagens aéreas e terrestres|4
50.99|Renata Da Silva Souza|Renata Souza|2019-11-29 16:35:36|-644.00|Produção de Material Gráfico|ENGENHO ARTE E CULTURA LTDA ME|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
50.100|Renata Da Silva Souza|Renata Souza|2019-11-30 20:27:35|-119.99|Acesso à Internet|CLARO S/A|IV.c|IV|Acesso à internet|14
50.101|Renata Da Silva Souza|Renata Souza|2019-11-30 20:22:19|-115.99|Acesso à Internet|CLARO S/A|IV.c|IV|Acesso à internet|14
50.102|Renata Da Silva Souza|Renata Souza|2019-11-30 20:24:33|-119.99|Acesso à Internet|CLARO S/A|IV.c|IV|Acesso à internet|14
50.103|Renata Da Silva Souza|Renata Souza|2019-11-30 20:25:50|-115.99|Acesso à Internet|CLARO S/A|IV.c|IV|Acesso à internet|14
50.104|Renata Da Silva Souza|Renata Souza|2019-11-11 16:42:51|-966.00|Produção de Material Gráfico|ENGENHO ARTE E CULTURA LTDA ME|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
50.105|Renata Da Silva Souza|Renata Souza|2019-11-11 16:46:17|-600.00|Produção de Material Gráfico|ENGENHO ARTE E CULTURA LTDA ME|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
50.106|Renata Da Silva Souza|Renata Souza|2019-10-21 22:07:34|-179.59|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.107|Renata Da Silva Souza|Renata Souza|2019-10-03 21:02:19|-110.02|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.108|Renata Da Silva Souza|Renata Souza|2019-10-07 21:07:46|-110.24|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.109|Renata Da Silva Souza|Renata Souza|2019-10-10 21:20:15|-4583.00|Locação de veículo|Servcar Soluções Automotivas Ltda|VI.a|VI|Locação ou fretamento de veículos automotores|21
50.110|Renata Da Silva Souza|Renata Souza|2019-10-01 20:50:44|-10.00|Tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
50.111|Renata Da Silva Souza|Renata Souza|2019-10-14 21:39:48|-175.25|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.112|Renata Da Silva Souza|Renata Souza|2019-10-15 21:43:52|-77.86|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.113|Renata Da Silva Souza|Renata Souza|2019-10-17 21:46:59|-138.79|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.114|Renata Da Silva Souza|Renata Souza|2019-10-18 21:55:33|-989.91|Aquisição de Licença de Software|APPLE COMPUTER BRASIL LTDA|IV.e|IV|Locação ou aquisição de licença de uso de software|16
50.115|Renata Da Silva Souza|Renata Souza|2019-10-18 22:01:13|-449.87|Aquisição de Licença de Software|PAGBRASIL PAGAMENTOS ELETRÔNICOS LTDA|IV.e|IV|Locação ou aquisição de licença de uso de software|16
50.116|Renata Da Silva Souza|Renata Souza|2019-10-10 21:28:16|-123.90|Assinatura O Globo|Editora Globo S/A|IV.g|IV|Assinatura de publicações|18
50.117|Renata Da Silva Souza|Renata Souza|2019-10-21 22:12:00|-148.69|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.118|Renata Da Silva Souza|Renata Souza|2019-10-22 22:16:08|-31.60|Papelaria|Kalunga Comércio e Indústria Gráfica Ltda|IV||Custeio de despesas vinculadas ao Gabinete Parlamentar e aos Escritórios de Apoio à Atividade Parlamentar previstos no inciso III supra, até o limite mensal inacumulável de 20% do valor da DOCIGP|11
50.119|Renata Da Silva Souza|Renata Souza|2019-10-31 19:48:58|-114.17|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.120|Renata Da Silva Souza|Renata Souza|2019-10-22 16:00:07|-250.00|Locação de Equipamento|YOULE SERVIÇOS DE LOCACAO EIRELI|IV.a|IV|Locação de móveis e equipamentos|12
50.121|Renata Da Silva Souza|Renata Souza|2019-10-24 16:24:48|-146.34|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.122|Renata Da Silva Souza|Renata Souza|2019-10-25 16:34:27|-1469.00|Locação de Equipamento|MSPRJ LOCAÇÃO C E I LTDA|IV.a|IV|Locação de móveis e equipamentos|12
50.123|Renata Da Silva Souza|Renata Souza|2019-10-29 16:41:31|-224.15|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.124|Renata Da Silva Souza|Renata Souza|2019-10-31 16:50:06|-299.00|Suprimentos de Informática|POINT 156 INFORMATICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
50.125|Renata Da Silva Souza|Renata Souza|2019-10-10 21:11:55|-220.04|Combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
50.126|Renata Da Silva Souza|Renata Souza|2019-10-31 18:17:20|-279.00|Material de Expediente|REY CAMERAS COMERCIO E ACESSORIOS DE EQUIPAMENTOS ELETRONICOS EIRELI|IV.b|IV|Material de expediente e suprimentos de informática|13
50.127|Renata Da Silva Souza|Renata Souza|2019-09-27 14:04:37|-10.00|Tarifa Cartão Serviço Emp|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
50.128|Renata Da Silva Souza|Renata Souza|2019-09-16 16:17:53|-140.26|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.129|Renata Da Silva Souza|Renata Souza|2019-09-13 16:15:40|-83.68|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.130|Renata Da Silva Souza|Renata Souza|2019-09-09 16:13:37|-132.12|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.131|Renata Da Silva Souza|Renata Souza|2019-09-05 16:00:44|-122.70|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.132|Renata Da Silva Souza|Renata Souza|2019-09-02 15:54:30|-108.18|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.133|Renata Da Silva Souza|Renata Souza|2019-09-19 16:20:06|-124.50|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.134|Renata Da Silva Souza|Renata Souza|2019-09-26 16:29:38|-137.97|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.135|Renata Da Silva Souza|Renata Souza|2019-09-30 16:38:12|-186.48|Combustível|POSTO DE GASOLINA PRAIA DO LEME LTDA|VII||Combustíveis e lubrificantes|23
50.136|Renata Da Silva Souza|Renata Souza|2019-08-29 18:14:51|-188.04|Material de escritório|Kalunga Comércio e Indústria Gráfica Ltda|IV.b|IV|Material de expediente e suprimentos de informática|13
50.137|Renata Da Silva Souza|Renata Souza|2019-08-29 18:20:33|-113.64|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
50.138|Renata Da Silva Souza|Renata Souza|2019-08-30 18:22:38|-60.14|Combustível|Posto Iate Com. e Serv. Ltda|VII||Combustíveis e lubrificantes|23
51|Renato Cozzolino|Renato Cozzolino|2020-05-01 16:31:19|-1300.00|Locação de Vagas Estacionamento de Veículos TGMC - 05 - 20|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.1|Renato Cozzolino|Renato Cozzolino|2020-05-29 19:20:11|-6000.00|Serviço de Comunicação e Divulgação de Atividade Parlamentar - 05 - 20|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.2|Renato Cozzolino|Renato Cozzolino|2020-05-29 15:15:46|-12620.00|Aluguel de Veículos Automotores - 05 - 2020|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.3|Renato Cozzolino|Renato Cozzolino|2020-03-10 19:36:59|-440.00|Material de Expediente|Papelaria México|IV.b|IV|Material de expediente e suprimentos de informática|13
51.4|Renato Cozzolino|Renato Cozzolino|2020-03-31 22:28:57|-12620.00|Locação de Veículos Automotores - 03 - 20|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.5|Renato Cozzolino|Renato Cozzolino|2020-03-05 18:04:51|-1300.00|Locação de Vaga Estacionamento de Veículos TGMC - 03 - 20|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.6|Renato Cozzolino|Renato Cozzolino|2020-03-31 23:06:26|-6000.00|Serviço de Comunicação e Divulgação de Atividade Parlamentar - 03 - 20|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.7|Renato Cozzolino|Renato Cozzolino|2020-02-11 16:30:37|-760.92|Material de Escritório|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.8|Renato Cozzolino|Renato Cozzolino|2020-02-12 20:14:34|-220.00|Material de Escritório e Informática|INHOUSEAST COM DE EQUIP. DE INF. LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.9|Renato Cozzolino|Renato Cozzolino|2020-02-05 18:07:27|-1300.00|Locação de Vaga Estacionamento de Veículos TGMC  - 02 - 20|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.10|Renato Cozzolino|Renato Cozzolino|2020-02-28 22:19:50|-12620.00|Locação de Veículos Automotores - 02 - 20|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.11|Renato Cozzolino|Renato Cozzolino|2020-02-28 22:38:01|-6000.00|Serviços de Divulgação de Atividade Parlamentar ref 01 - 2020|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.12|Renato Cozzolino|Renato Cozzolino|2020-01-31 21:54:17|-12620.00|Locação de Veículos Automotores - 01- 20|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.13|Renato Cozzolino|Renato Cozzolino|2020-01-31 22:06:11|-6000.00|Serviços de Comunicação e Divulgação de Atividade Parlamentar - 01 - 20|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.14|Renato Cozzolino|Renato Cozzolino|2020-01-05 18:08:58|-1300.00|Locação de Vaga Estacionamento Veículos TGMC - 01 - 20|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.15|Renato Cozzolino|Renato Cozzolino|2019-12-05 18:10:12|-1300.00|Locação de Vagas para Estacionamento de Veículos TGMC - 12 - 19|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.16|Renato Cozzolino|Renato Cozzolino|2019-12-18 20:01:47|-50901.34|Devolução à ALERJ de Saldo não utilizado no 2º Semestre de 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
51.17|Renato Cozzolino|Renato Cozzolino|2019-12-30 21:15:45|-12620.00|Locação de Veículos Automotores - 12 - 19|VELOZ TRANSRIO TRANSPORTE LTDA.||||21
51.18|Renato Cozzolino|Renato Cozzolino|2019-12-30 21:24:44|-6000.00|Serviços de Comunicação e Divulgação de Atividade Parlamentar - 12 - 19|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA||||24
51.19|Renato Cozzolino|Renato Cozzolino|2019-12-01 00:00:00|-1789.00|Ajuste Exercício de 2019|Assembleia Legislativa do Estado do Rio de Janeiro||||26
51.20|Renato Cozzolino|Renato Cozzolino|2019-11-07 18:34:06|-286.48|Material de Escritório e Suplementos de Informática|EXPRESSO TEC NEG EM INFORMÁTICA EIRELI EPP|IV.b|IV|Material de expediente e suprimentos de informática|13
51.21|Renato Cozzolino|Renato Cozzolino|2019-11-05 18:11:33|-1300.00|Locação de Vaga de Estacionamento de Veículos TGMC - 11 - 19|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.22|Renato Cozzolino|Renato Cozzolino|2019-11-29 21:00:28|-12620.00|Locação de Veículos Automotores - 11 - 2019|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.23|Renato Cozzolino|Renato Cozzolino|2019-11-29 20:52:16|-6000.00|Serviços de Comunicação e Divulgação de Atividade Parlamentar 11 - 19|VELOZ TRANSRIO TRANSPORTE LTDA.|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.24|Renato Cozzolino|Renato Cozzolino|2019-10-24 20:36:52|-533.70|Suprimentos de Informática|TRL 2005 INFORMÁTICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.25|Renato Cozzolino|Renato Cozzolino|2019-10-15 20:42:42|-623.26|Material de Escritório|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.26|Renato Cozzolino|Renato Cozzolino|2019-10-15 20:15:37|-1000.00|SSD 480GB SATA III SANDISCK E MEMORIA RAM|EXPRESSO TEC NEG EM INFORMÁTICA EIRELI EPP|IV.b|IV|Material de expediente e suprimentos de informática|13
51.27|Renato Cozzolino|Renato Cozzolino|2019-10-31 20:14:14|-12620.00|Locação de Veículos Automotores|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.28|Renato Cozzolino|Renato Cozzolino|2019-10-31 20:27:33|-6000.00|Serviços de Comunicação e Divulgação de Atividade Parlamentar|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.29|Renato Cozzolino|Renato Cozzolino|2019-10-05 18:12:42|-1300.00|Aluguel de Vagas Estacionamento de Veículos TGMC - 10 - 19|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.30|Renato Cozzolino|Renato Cozzolino|2019-09-03 22:20:13|-540.16|Material de Escritório|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.31|Renato Cozzolino|Renato Cozzolino|2019-09-05 18:14:07|-1300.00|Locação de Vaga para Estacionamento de Veículos TGMC - 09 - 19|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.32|Renato Cozzolino|Renato Cozzolino|2019-09-30 20:02:09|-12620.00|Locação de Veículos Automotores - 09 - 19|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.33|Renato Cozzolino|Renato Cozzolino|2019-08-05 18:15:18|-1300.00|Locação de vaga de estacionamento|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.34|Renato Cozzolino|Renato Cozzolino|2019-08-06 15:52:21|-67453.26|Devolução de saldo acumulado no 1º de 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
51.35|Renato Cozzolino|Renato Cozzolino|2019-08-30 19:48:17|-12620.00|Locação de Veículos Automotores ref 08/2019|VELOZ TRANSRIO TRANSPORTE LTDA.||||21
51.36|Renato Cozzolino|Renato Cozzolino|2019-07-30 17:04:59|-7830.00|Serviços de Divulgação de atividade Parlamentar julho 2019|PUBLITAKE PRODUTORA E SERVIÇOS LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.37|Renato Cozzolino|Renato Cozzolino|2019-07-05 18:16:25|-1300.00|Locação de vaga de Estacionamento - agosto 2019|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.38|Renato Cozzolino|Renato Cozzolino|2019-07-09 18:31:48|-905.50|Material de Escritório|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.39|Renato Cozzolino|Renato Cozzolino|2019-07-31 18:48:58|-666.50|Material de Escritório|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.40|Renato Cozzolino|Renato Cozzolino|2019-07-31 19:34:17|-5758.31|Locação de Veículos - 07 - 19|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.41|Renato Cozzolino|Renato Cozzolino|2019-06-05 18:17:34|-1300.00|Aluguel de Vagas para Estacionamento de Veículos|Terminal Garagem Menezes Côrtes S.A|VI||Outras despesas com locomoção|20
51.42|Renato Cozzolino|Renato Cozzolino|2019-06-25 21:20:25|-7830.00|Divulgação de Atividade Parlamentar - junho|PUBLITAKE PRODUTORA E SERVIÇOS LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
51.43|Renato Cozzolino|Renato Cozzolino|2019-06-28 17:44:57|-2485.63|Locação de Veículos ref 06-2019|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
51.44|Renato Cozzolino|Renato Cozzolino|2019-05-21 17:40:46|-1256.68|Material de Escritório e suprimentos de Informática|KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA|IV.b|IV|Material de expediente e suprimentos de informática|13
51.45|Renato Cozzolino|Renato Cozzolino|2019-05-31 17:14:35|-1320.00|Locação de Veículos 05/2019|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
52|Renato Costa De Oliveira|Renato Zaca|2020-05-05 17:37:50|-370.00|locação de computadores|LOGICA TECNOLOGIA - EIRELI EPP|IV.a|IV|Locação de móveis e equipamentos|12
52.1|Renato Costa De Oliveira|Renato Zaca|2020-05-25 19:10:38|-236.33|gasolina|posto de abastecimento amor da ilha|VII||Combustíveis e lubrificantes|23
52.2|Renato Costa De Oliveira|Renato Zaca|2020-05-31 19:38:18|-126.88|internet|TELEMAR NORTE LESTE SA|IV.c|IV|Acesso à internet|14
52.3|Renato Costa De Oliveira|Renato Zaca|2020-05-04 18:59:59|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
52.4|Renato Costa De Oliveira|Renato Zaca|2020-05-04 17:38:35|-9500.00|locação de carro|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
52.5|Renato Costa De Oliveira|Renato Zaca|2020-05-31 19:13:14|-105.50|pedágio|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
52.6|Renato Costa De Oliveira|Renato Zaca|2020-05-31 19:27:15|-3200.00|monitoramento de mídias sociais|thiago ventura santos|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.7|Renato Costa De Oliveira|Renato Zaca|2020-05-25 19:24:22|-1490.00|material de escritório|ALX BRASIL SIGN - EIRELI - ME|IV.b|IV|Material de expediente e suprimentos de informática|13
52.8|Renato Costa De Oliveira|Renato Zaca|2020-05-31 19:35:55|-4800.00|assessoria de imprensa|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.9|Renato Costa De Oliveira|Renato Zaca|2020-04-01 13:08:25|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
52.10|Renato Costa De Oliveira|Renato Zaca|2020-04-01 13:41:23|-9500.00|locação de carro|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
52.11|Renato Costa De Oliveira|Renato Zaca|2020-04-30 13:49:26|-51.10|pedágio|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
52.12|Renato Costa De Oliveira|Renato Zaca|2020-04-30 13:15:13|-126.88|internet|TELEMAR NORTE LESTE SA|IV.c|IV|Acesso à internet|14
52.13|Renato Costa De Oliveira|Renato Zaca|2020-04-11 13:10:57|-235.95|combustível|posto de abastecimento amor da ilha|VII||Combustíveis e lubrificantes|23
52.14|Renato Costa De Oliveira|Renato Zaca|2020-04-30 13:35:12|-3200.00|monitoramento de mídias sociais|thiago ventura santos|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.15|Renato Costa De Oliveira|Renato Zaca|2020-04-06 13:44:55|-370.00|locação de computador|LOGICA TECNOLOGIA - EIRELI EPP|IV.a|IV|Locação de móveis e equipamentos|12
52.16|Renato Costa De Oliveira|Renato Zaca|2020-04-30 13:38:08|-4800.00|assessoria de imprensa|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.17|Renato Costa De Oliveira|Renato Zaca|2020-03-02 16:01:18|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
52.18|Renato Costa De Oliveira|Renato Zaca|2020-03-03 16:06:13|-9500.00|locação de carro|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
52.19|Renato Costa De Oliveira|Renato Zaca|2020-03-31 16:13:33|-3200.00|monitoramento de mídias sociais|thiago ventura santos|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.20|Renato Costa De Oliveira|Renato Zaca|2020-03-05 16:10:38|-370.00|locação de computadores|LOGICA TECNOLOGIA - EIRELI EPP|IV.a|IV|Locação de móveis e equipamentos|12
52.21|Renato Costa De Oliveira|Renato Zaca|2020-03-31 16:16:07|-4800.00|assessoria de imprensa|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
52.22|Renato Costa De Oliveira|Renato Zaca|2020-03-04 16:08:29|-229.04|combustível|posto de abastecimento amor da ilha|VII||Combustíveis e lubrificantes|23
52.23|Renato Costa De Oliveira|Renato Zaca|2020-03-31 15:16:39|-126.49|internet|TELEMAR NORTE LESTE SA|IV.c|IV|Acesso à internet|14
52.24|Renato Costa De Oliveira|Renato Zaca|2020-03-16 15:20:39|-213.84|combustível|posto de abastecimento amor da ilha|VII||Combustíveis e lubrificantes|23
52.25|Renato Costa De Oliveira|Renato Zaca|2020-03-31 15:11:05|-82.50|pedágio|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
52.26|Renato Costa De Oliveira|Renato Zaca|2020-03-03 16:04:05|-2068.70|passagem aérea|green planet viagens e turismo ltda|I||Passagens aéreas e terrestres|4
52.27|Renato Costa De Oliveira|Renato Zaca|2020-02-03 19:45:47|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
